GTA06,Population,Worked in 2010_Full-time,Worked in 2010_Part-time,Worked at home,Avg Pop Density,Avg Median Age,Family Size 2,Family Size 3,Family Size 4,Family Size 5+,Avg Median income,Avg Average income,15+_No certificate/diploma/degree,15+_HS diploma/equivalent,15+_Post HS diploma,15+_Apprentice/trades certificate,15+_College certificate/diploma,15+_University <bachelor's,15+_University bachelor's+,15+_University_Bachelor's degree,15+_University_Above bachelor's,In labour force,In labour force_Employed,In labour force_Unemployed,Not in labour force,Avg Participation rate,Avg Employment rate,Avg Unemployment rate,Mode to work_Drove car/truck/van,Mode to work_Rode in car/truck/van,Mode to work_Public transit,Mode to work_Walked,Mode to work_Bicycle,Mode to work_Other methods,Avg Median commuting duration
6008,1319.771176,478.696364,137.502492,32.03943,1357.700137,45.983515,212.17208,74.82473,72.43307,25.816392,30007.68194,37094.09624,259.773787,365.344319,508.276054,110.62896,198.986329,39.216388,159.451742,111.563056,47.888686,662.771857,600.207062,62.564795,470.614242,58.488151,52.984958,9.392492,462.759203,42.924649,7.349834,26.96052,9.786784,12.237657,20.130358
6007,1404.232894,583.588179,189.760689,93.185642,51.283829,43.901706,204.241783,72.212129,96.702804,49.289236,31715.40508,44882.17003,164.890962,294.975658,687.844963,202.654153,310.407686,27.1108,150.627917,82.435304,67.859904,805.407829,740.139393,65.434791,339.348161,71.438269,65.446781,8.303084,577.095409,37.267782,2.901921,16.085821,0.098524,0.622218,24.963586
6009,257.197619,93.239516,26.776476,6.215968,1457.723577,46,41.360093,14.583617,14.105465,5.020589,29993,37042,50.684045,71.244553,98.977332,21.516811,38.73026,7.650422,31.079839,21.755887,9.323952,129.100868,116.908008,12.19286,91.805062,58.400002,52.900002,9.4,90.131532,8.367649,1.434454,5.259665,1.912605,2.390757,20.1
6010,342.754856,124.255809,35.683718,8.28372,1457.723208,45.999999,55.118599,19.434883,18.797674,6.690697,29993.00157,37042.00151,67.544175,94.944175,131.90232,28.674416,51.613952,10.195348,41.418605,28.993023,12.425582,172.046501,155.797666,16.248835,122.344169,58.400003,52.900003,9.399999,120.113949,11.151162,1.911628,7.009302,2.548837,3.186046,20.1
6012,1729.11603,635.773332,179.712652,41.477394,1333.321991,45.587961,275.438565,99.252023,96.64178,34.41877,30574.7996,37601.7555,331.05345,472.404806,675.296503,144.27577,264.731342,51.276184,215.013207,149.886025,65.127181,875.166915,794.132268,81.034647,603.505842,59.074716,53.610769,9.260936,615.649654,55.970573,10.208803,35.272877,12.081023,15.593294,20.141204
6013,282.768997,102.509675,29.438676,6.833978,1457.723577,46,45.472241,16.033565,15.507874,5.519752,29993,37042,55.723208,78.327906,108.817963,23.656079,42.580942,8.41105,34.169892,23.918924,10.250968,141.936474,128.531362,13.405111,100.932603,58.400002,52.900002,9.4,99.092686,9.199586,1.577072,5.782597,2.102763,2.628453,20.1
6011,310.468462,112.55157,32.322419,7.503412,1457.701588,45.999934,49.926531,17.604214,17.027046,6.060475,29993.09318,37042.08965,61.181457,86.000555,119.477832,25.973368,46.752209,9.234975,37.51728,26.262078,11.255202,155.840487,141.122266,14.718221,110.819355,58.40011,52.900115,9.399977,108.799882,10.10075,1.731575,6.349046,2.308722,2.885917,20.100007
6014,258.738704,93.798194,26.936917,6.253213,1457.72344,45.999998,41.607912,14.670999,14.189985,5.050673,29993.00312,37042.00448,50.987722,71.671426,99.570403,21.645734,38.962334,7.696263,31.266072,21.886248,9.379824,129.87442,117.608505,12.265915,92.355131,58.400004,52.900004,9.399998,90.671593,8.417784,1.44305,5.291179,1.924064,2.405081,20.100001
6017,591.769622,214.542232,61.612667,14.305139,1455.99109,45.996063,95.143842,33.555287,32.468957,11.559587,30000.48467,37053.20278,116.54282,163.853947,227.810963,49.495932,89.158009,17.605578,71.551489,50.073918,21.476532,297.043888,269.002787,28.04162,211.163798,58.406559,52.907833,9.397181,207.41842,19.23913,3.304566,12.097015,4.394319,5.494457,20.103044
6015,1999.052768,754.419867,217.161504,53.969895,1258.156522,42.011541,276.269973,115.489949,144.299899,57.710534,37779.46981,48222.64873,221.282803,391.991943,958.733124,138.147675,409.039802,67.773786,343.771859,212.073685,129.192331,1009.306787,945.222884,65.336824,562.701083,64.183263,60.079225,6.508367,795.719156,32.702853,21.321422,30.14988,0.029003,3.795019,22.891921
6016,2314.191788,873.440776,251.432666,62.515152,1249.941386,42.001795,319.724429,133.697178,167.124408,66.854461,37796.23761,48251.83257,255.779804,453.429436,1110.307297,159.906581,473.77741,78.467707,398.156904,245.573847,149.677136,1168.474007,1094.348218,75.57875,651.041226,64.206906,60.105113,6.501705,921.383259,37.791332,24.700332,34.876276,0,4.358882,22.901974
6005,2731.016367,1223.443604,276.413979,57.868743,572.266733,38.002308,370.681194,186.404395,197.122219,70.710748,41285.18374,47908.77403,284.976251,584.941756,1309.160952,218.575782,524.958829,77.131304,488.495864,325.659458,162.836407,1559.852164,1454.858942,104.993222,617.083575,71.500153,66.69965,6.700654,1210.58588,81.420195,29.993585,53.563232,0,12.854405,20.90162
6006,778.081235,330.937745,110.102019,58.985116,41.673883,43.989811,114.313614,38.88257,53.114581,28.543524,31396.61037,44730.00136,91.848497,165.430508,383.866262,126.252519,175.479704,12.309192,71.855472,37.072976,34.782496,459.412374,420.662048,38.750171,179.698865,71.898824,65.801273,8.396784,322.79359,22.468816,0.048413,8.208346,0,0.021035,25.09299
5225,1547.499594,626.7435,168.301967,131.540844,29.094989,50.998383,317.217254,65.774592,71.576035,44.492788,32406.52063,42351.92574,278.534943,402.340299,661.568839,137.342287,241.807878,54.160586,232.126875,158.612971,73.513556,833.730209,779.568233,54.162323,506.780173,62.101813,58.101813,6.499874,572.584652,27.084289,17.409194,13.54145,0,0.001043,30.199192
5227,2694.248058,1164.929231,275.448621,237.536407,87.546209,43.999798,338.613557,138.985527,199.627775,103.605211,40368.48721,65764.15111,336.085752,598.890487,1220.527638,184.473481,394.216313,70.755259,573.609879,376.506071,194.57677,1488.389518,1442.901052,45.488722,664.587833,69.100312,67.000121,3.100273,1106.80916,25.273445,20.2163,22.743337,0,17.688239,30.599504
5226,2620.801781,1133.179645,267.965504,231.040117,87.53793,43.999952,329.383963,135.197704,194.181428,100.782117,40366.5337,65755.06512,326.922652,582.563347,1187.265565,179.444241,383.458729,68.82845,557.991658,366.246395,189.287795,1447.8422,1403.593374,44.248861,646.451957,69.103421,67.002972,3.100322,1076.669526,24.592658,19.660167,22.124216,0,17.205644,30.59313
4191,456.32744,220.625666,33.910989,20.019746,124.876991,34.000009,50.866478,30.846735,36.158096,14.504097,44368.99655,58627.00617,38.609501,70.477659,235.334043,21.654005,79.057529,21.449715,113.377077,68.639097,44.942262,262.299411,250.246714,12.052697,81.917509,76.199991,72.699992,4.599999,196.520274,11.64413,16.54692,2.859963,0,1.225699,30.100001
4099,1583.009526,765.355129,117.637918,69.448891,124.877013,34,176.456877,107.007986,125.433202,50.315013,44369,58627,133.937148,244.488444,816.378805,75.118189,274.252255,74.409526,393.307497,238.110485,155.905675,909.922209,868.111142,41.811067,284.173525,76.199997,72.699997,4.6,681.732995,40.393743,57.401635,9.92127,0,4.251973,30.1
4077,1043.836334,461.823592,107.762314,33.346684,462.418697,8.797886,161.852936,63.186423,68.207306,18.65314,40507.96153,45925.6238,107.705392,243.749823,532.036809,70.427738,212.852075,51.8647,196.901794,132.396956,63.273982,586.97682,555.97345,32.224727,295.295787,66.449713,62.942393,5.503668,398.847006,27.27515,79.096237,8.724556,0.024616,8.661141,20.898009
4076,7725.264644,3404.11871,833.917923,171.235423,3740.787925,40.593435,930.173798,489.812566,589.098309,195.392447,40416.16159,47519.60328,754.355208,1684.656275,3663.804288,423.106668,1501.295857,302.138024,1442.230189,859.567214,578.89847,4390.011019,4132.174533,256.634541,1714.007375,71.968701,67.730938,5.839249,3098.046554,216.868832,494.074469,75.981744,14.874573,61.054581,20.729608
4074,4690.464402,1814.689173,539.515606,181.404412,3119.935814,47.485631,796.80879,281.213612,253.189862,86.962472,37441.21712,47222.62799,520.945797,1057.723437,2419.740419,309.055308,935.438062,227.445028,950.371298,620.970588,326.853613,2451.289828,2310.811233,135.374418,1552.229438,63.478638,60.129436,5.196109,1651.355777,132.963573,237.855745,53.61858,0.002547,22.963808,20.700922
4075,4499.022626,1739.910684,516.461711,173.808872,3125.90836,47.494686,764.201031,269.378576,242.702992,83.360724,37446.92635,47235.10181,500.004699,1014.378916,2320.08918,296.365344,896.401751,217.846773,911.91309,595.236891,314.22145,2349.473915,2214.541329,130.040059,1489.891408,63.439119,60.083761,5.209452,1582.715642,127.268969,227.720343,51.513751,0.029325,22.161168,20.698707
6020,3342.927302,1261.698699,363.192033,90.289125,1253.525238,42.000976,461.849719,193.132628,241.418091,96.570925,37798.86686,48253.2778,369.47998,654.988495,1603.871483,230.959695,684.380403,113.355177,575.177232,354.758924,216.220196,1687.871637,1580.800309,109.170384,940.467297,64.203754,60.102779,6.500927,1330.963453,54.586729,35.683954,50.381445,0,6.297168,22.901073
6019,1853.978635,787.242692,259.68908,59.955595,1973.148457,43.992865,287.411282,115.000063,120.168928,57.500031,37272.89444,44033.11625,234.893478,454.538099,855.711465,120.12449,382.677958,65.01781,285.40898,190.151191,95.240014,1124.147415,1034.334003,89.822299,420.995628,72.769321,66.975383,7.994648,854.556092,77.180093,10.079993,12.624432,0,12.437794,20.70785
6018,2155.750013,893.281527,289.185548,66.801462,1865.826036,44.240074,336.382098,131.824185,136.087968,62.728586,36385.59086,43175.83886,298.592986,540.299946,967.224475,146.452234,424.851856,73.688449,319.82018,214.59993,105.210643,1270.109656,1165.951041,104.163419,536.007751,71.031316,65.270816,8.167877,954.201091,86.618049,11.739322,19.546398,2.680847,15.424252,20.630771
5100,1851.953878,831.466988,142.916811,59.38324,719.473874,35.017653,207.786893,120.04507,158.834076,61.572428,40393.62733,48420.74397,210.767899,363.438321,844.636978,89.992358,396.644681,42.212012,316.864477,180.737788,136.126689,1001.473335,939.802445,61.670719,418.440356,70.505919,66.203158,6.202662,805.593184,24.997782,18.389672,7.690717,0,15.109761,25.175258
5238,634.336202,269.133014,86.177397,24.626421,453.094812,43.006686,102.917728,41.336602,35.177975,14.948157,34344.60405,44130.60923,70.371391,118.763442,316.625302,51.007512,146.002382,21.108255,97.627979,59.806601,37.820643,372.020592,355.310411,14.951099,133.740278,73.584705,70.285378,4,292.859671,17.587149,8.796148,7.033389,0,0,20.799665
5237,570.669641,218.844047,37.945036,19.727876,734.935136,50.942677,112.436292,31.926657,22.793259,4.583351,30887.15127,44013.7102,77.38937,154.920574,253.777039,31.870078,123.035091,16.692866,81.945743,47.043587,33.38496,268.987864,256.84736,10.622999,218.645454,55.484589,53.031613,3.924633,196.119403,7.589069,9.104723,0.001234,0,0,20.311484
5212,1152.518064,479.345927,173.710688,33.020261,557.054338,45.680602,226.070275,64.872905,44.292311,15.154494,35484.80755,43260.08208,222.63059,329.150304,460.160314,127.373124,171.528264,23.586274,136.78715,94.337257,42.449022,707.737351,666.378487,36.919182,309.204368,69.737615,65.565618,5.442331,506.804373,88.793479,34.977562,1.665615,0,0,15.789536
4072,2258.50463,871.732433,310.042889,138.801249,1918.011505,45.989196,317.736439,126.673,168.76424,76.875495,45579.46086,76156.61576,174.055163,419.781005,1292.67813,72.152541,446.790274,91.789945,686.904301,439.02206,250.350965,1216.620802,1139.654067,76.961114,674.852906,64.411292,60.310655,6.299549,782.182459,57.149095,91.989912,37.296321,0.021566,17.37406,20.799323
4073,2298.025971,886.85021,315.556525,141.295254,1918.662983,45.993108,323.315744,128.869519,171.721949,78.241425,45585.08482,76171.11037,177.012694,427.058972,1315.509059,73.375531,454.632477,93.423473,699.124954,446.801743,254.839352,1237.831934,1159.525399,78.302317,686.796379,64.407858,60.307673,6.299296,795.80241,58.134607,93.557362,37.925135,0.014227,17.676798,20.799569
